date,habit_name,completed,day_type
2024-02-10,Meditation,0,Weekend
2024-02-11,Deep Work,0,Weekend
2024-02-11,Morning Run,0,Weekend
2024-02-11,Meditation,1,Weekend
2024-02-12,Deep Work,0,Weekday
2024-02-12,Morning Run,1,Weekday
2024-02-12,Meditation,1,Weekday
2024-02-13,Deep Work,1,Weekday
2024-02-13,Morning Run,1,Weekday
2024-02-13,Meditation,1,Weekday
2024-02-14,Deep Work,1,Weekday
2024-02-14,Morning Run,0,Weekday
2024-02-14,Meditation,1,Weekday
2024-02-15,Deep Work,1,Weekday
2024-02-15,Morning Run,1,Weekday
2024-02-15,Meditation,0,Weekday
2024-02-16,Deep Work,1,Weekday
2024-02-16,Morning Run,1,Weekday
2024-02-16,Meditation,0,Weekday
2024-02-17,Deep Work,1,Weekend
2024-02-17,Morning Run,1,Weekend
2024-02-17,Meditation,0,Weekend
2024-02-18,Deep Work,0,Weekend
2024-02-18,Morning Run,0,Weekend
2024-02-18,Meditation,1,Weekend
2024-02-19,Deep Work,1,Weekday
2024-02-19,Morning Run,1,Weekday
2024-02-19,Meditation,1,Weekday
2024-02-20,Deep Work,1,Weekday
2024-02-20,Morning Run,0,Weekday
2024-02-20,Meditation,1,Weekday
2024-02-21,Deep Work,1,Weekday
2024-02-21,Morning Run,1,Weekday
2024-02-21,Meditation,0,Weekday
2024-02-22,Deep Work,1,Weekday
2024-02-22,Morning Run,1,Weekday
2024-02-22,Meditation,0,Weekday
2024-02-23,Deep Work,1,Weekday
2024-02-23,Morning Run,1,Weekday
2024-02-23,Meditation,1,Weekday
2024-02-24,Deep Work,1,Weekend
2024-02-24,Morning Run,1,Weekend
2024-02-24,Meditation,0,Weekend
2024-02-25,Deep Work,1,Weekend
2024-02-25,Morning Run,0,Weekend
2024-02-25,Meditation,0,Weekend
2024-02-26,Deep Work,1,Weekday
2024-02-26,Morning Run,0,Weekday
2024-02-26,Meditation,0,Weekday
2024-02-27,Deep Work,1,Weekday
2024-02-27,Morning Run,1,Weekday
2024-02-27,Meditation,1,Weekday
2024-02-28,Deep Work,1,Weekday
2024-02-28,Morning Run,1,Weekday
2024-02-28,Meditation,1,Weekday
2024-02-29,Deep Work,0,Weekday
2024-02-29,Morning Run,1,Weekday
2024-02-29,Meditation,1,Weekday
2024-03-01,Deep Work,1,Weekday
2024-03-01,Morning Run,0,Weekday
2024-03-01,Meditation,0,Weekday
2024-03-02,Deep Work,1,Weekend
2024-03-02,Morning Run,0,Weekend
2024-03-02,Meditation,1,Weekend
2024-03-03,Deep Work,0,Weekend
2024-03-03,Morning Run,0,Weekend
2024-03-03,Meditation,1,Weekend
2024-03-04,Deep Work,1,Weekday
2024-03-04,Morning Run,0,Weekday
2024-03-04,Meditation,1,Weekday
2024-03-05,Deep Work,1,Weekday
2024-03-05,Morning Run,1,Weekday
2024-03-05,Meditation,0,Weekday
2024-03-06,Deep Work,1,Weekday
2024-03-06,Morning Run,1,Weekday
2024-03-06,Meditation,0,Weekday
2024-03-07,Deep Work,1,Weekday
2024-03-07,Morning Run,1,Weekday
2024-03-07,Meditation,0,Weekday
2024-03-08,Deep Work,1,Weekday
2024-03-08,Morning Run,0,Weekday
2024-03-08,Meditation,0,Weekday
2024-03-09,Deep Work,1,Weekend
2024-03-09,Morning Run,0,Weekend
2024-03-09,Meditation,1,Weekend
2024-03-10,Deep Work,1,Weekend
2024-03-10,Morning Run,1,Weekend
2024-03-10,Meditation,1,Weekend
2024-03-11,Deep Work,0,Weekday
2024-03-11,Morning Run,1,Weekday
2024-03-11,Meditation,0,Weekday
2024-03-12,Deep Work,1,Weekday
2024-03-12,Morning Run,1,Weekday
2024-03-12,Meditation,0,Weekday
2024-03-13,Deep Work,0,Weekday
2024-03-13,Morning Run,0,Weekday
2024-03-13,Meditation,0,Weekday
2024-03-14,Deep Work,1,Weekday
2024-03-14,Morning Run,1,Weekday
2024-03-14,Meditation,0,Weekday
2024-03-15,Deep Work,1,Weekday
2024-03-15,Morning Run,1,Weekday
2024-03-15,Meditation,1,Weekday
2024-03-16,Deep Work,1,Weekend
2024-03-16,Morning Run,1,Weekend
2024-03-16,Meditation,1,Weekend
2024-03-17,Deep Work,0,Weekend
2024-03-17,Morning Run,0,Weekend
2024-03-17,Meditation,1,Weekend
2024-03-18,Deep Work,0,Weekday
2024-03-18,Morning Run,1,Weekday
2024-03-18,Meditation,1,Weekday
2024-03-19,Deep Work,1,Weekday
2024-03-19,Morning Run,1,Weekday
2024-03-19,Meditation,1,Weekday
2024-03-20,Deep Work,1,Weekday
2024-03-20,Morning Run,1,Weekday
2024-03-20,Meditation,1,Weekday
2024-03-21,Deep Work,1,Weekday
2024-03-21,Morning Run,0,Weekday
2024-03-21,Meditation,1,Weekday
2024-03-22,Deep Work,1,Weekday
2024-03-22,Morning Run,0,Weekday
2024-03-22,Meditation,0,Weekday
2024-03-23,Deep Work,0,Weekend
2024-03-23,Morning Run,0,Weekend
2024-03-23,Meditation,0,Weekend
2024-03-24,Deep Work,0,Weekend
2024-03-24,Morning Run,1,Weekend
2024-03-24,Meditation,0,Weekend
2024-03-25,Deep Work,1,Weekday
2024-03-25,Morning Run,1,Weekday
2024-03-25,Meditation,0,Weekday
2024-03-26,Deep Work,1,Weekday
2024-03-26,Morning Run,1,Weekday
2024-03-26,Meditation,0,Weekday
2024-03-27,Deep Work,1,Weekday
2024-03-27,Morning Run,0,Weekday
2024-03-27,Meditation,0,Weekday
2024-03-28,Deep Work,1,Weekday
2024-03-28,Morning Run,0,Weekday
2024-03-28,Meditation,0,Weekday
2024-03-29,Deep Work,1,Weekday
2024-03-29,Morning Run,1,Weekday
2024-03-29,Meditation,0,Weekday
2024-03-30,Deep Work,1,Weekend
2024-03-30,Morning Run,1,Weekend
2024-03-30,Meditation,1,Weekend
2024-03-31,Deep Work,1,Weekend
2024-03-31,Morning Run,1,Weekend
2024-03-31,Meditation,1,Weekend
2024-04-01,Deep Work,0,Weekday
2024-04-01,Morning Run,1,Weekday
2024-04-01,Meditation,0,Weekday
2024-04-02,Deep Work,0,Weekday
2024-04-02,Morning Run,0,Weekday
2024-04-02,Meditation,1,Weekday
2024-04-03,Deep Work,0,Weekday
2024-04-03,Morning Run,1,Weekday
2024-04-03,Meditation,1,Weekday
2024-04-04,Deep Work,0,Weekday
2024-04-04,Morning Run,1,Weekday
2024-04-04,Meditation,1,Weekday
2024-04-05,Deep Work,1,Weekday
2024-04-05,Morning Run,0,Weekday
2024-04-05,Meditation,0,Weekday
2024-04-06,Deep Work,1,Weekend
2024-04-06,Morning Run,0,Weekend
2024-04-06,Meditation,1,Weekend
2024-04-07,Deep Work,1,Weekend
2024-04-07,Morning Run,1,Weekend
2024-04-07,Meditation,0,Weekend
2024-04-08,Deep Work,1,Weekday
2024-04-08,Morning Run,1,Weekday
2024-04-08,Meditation,1,Weekday
2024-04-09,Deep Work,1,Weekday
2024-04-09,Morning Run,0,Weekday
2024-04-09,Meditation,0,Weekday
2024-04-10,Deep Work,1,Weekday
2024-04-10,Morning Run,0,Weekday
2024-04-10,Meditation,0,Weekday
2024-04-11,Deep Work,0,Weekday
2024-04-11,Morning Run,1,Weekday
2024-04-11,Meditation,1,Weekday
2024-04-12,Deep Work,1,Weekday
2024-04-12,Morning Run,1,Weekday
2024-04-12,Meditation,0,Weekday
2024-04-13,Deep Work,0,Weekend
2024-04-13,Morning Run,0,Weekend
2024-04-13,Meditation,1,Weekend
2024-04-14,Deep Work,1,Weekend
2024-04-14,Morning Run,0,Weekend
2024-04-14,Meditation,0,Weekend
2024-04-15,Deep Work,1,Weekday
2024-04-15,Morning Run,1,Weekday
2024-04-15,Meditation,0,Weekday
2024-04-16,Deep Work,1,Weekday
2024-04-16,Morning Run,1,Weekday
2024-04-16,Meditation,0,Weekday
2024-04-17,Deep Work,1,Weekday
2024-04-17,Morning Run,0,Weekday
2024-04-17,Meditation,1,Weekday
2024-04-18,Deep Work,1,Weekday
2024-04-18,Morning Run,1,Weekday
2024-04-18,Meditation,1,Weekday
2024-04-19,Deep Work,0,Weekday
2024-04-19,Morning Run,1,Weekday
2024-04-19,Meditation,1,Weekday
2024-04-20,Deep Work,0,Weekend
2024-04-20,Morning Run,0,Weekend
2024-04-20,Meditation,0,Weekend
2024-04-21,Deep Work,1,Weekend
2024-04-21,Morning Run,1,Weekend
2024-04-21,Meditation,1,Weekend
2024-04-22,Deep Work,1,Weekday
2024-04-22,Morning Run,1,Weekday
2024-04-22,Meditation,0,Weekday
2024-04-23,Deep Work,0,Weekday
2024-04-23,Morning Run,1,Weekday
2024-04-23,Meditation,1,Weekday
2024-04-24,Deep Work,1,Weekday
2024-04-24,Morning Run,1,Weekday
2024-04-24,Meditation,0,Weekday
2024-04-25,Deep Work,1,Weekday
2024-04-25,Morning Run,1,Weekday
2024-04-25,Meditation,1,Weekday
2024-04-26,Deep Work,1,Weekday
2024-04-26,Morning Run,0,Weekday
2024-04-26,Meditation,1,Weekday
2024-04-27,Deep Work,1,Weekend
2024-04-27,Morning Run,1,Weekend
2024-04-27,Meditation,0,Weekend
2024-04-28,Deep Work,1,Weekend
2024-04-28,Morning Run,0,Weekend
2024-04-28,Meditation,0,Weekend
2024-04-29,Deep Work,1,Weekday
2024-04-29,Morning Run,1,Weekday
2024-04-29,Meditation,1,Weekday
2024-04-30,Deep Work,1,Weekday
2024-04-30,Morning Run,1,Weekday
2024-04-30,Meditation,0,Weekday
2024-05-01,Deep Work,1,Weekday
2024-05-01,Morning Run,1,Weekday
2024-05-01,Meditation,1,Weekday
2024-05-02,Deep Work,1,Weekday
2024-05-02,Morning Run,0,Weekday
2024-05-02,Meditation,1,Weekday
2024-05-03,Deep Work,1,Weekday
2024-05-03,Morning Run,1,Weekday
2024-05-03,Meditation,1,Weekday
2024-05-04,Deep Work,0,Weekend
2024-05-04,Morning Run,1,Weekend
2024-05-04,Meditation,0,Weekend
2024-05-05,Deep Work,1,Weekend
2024-05-05,Morning Run,0,Weekend
2024-05-05,Meditation,0,Weekend
2024-05-06,Deep Work,1,Weekday
2024-05-06,Morning Run,0,Weekday
2024-05-06,Meditation,1,Weekday
2024-05-07,Deep Work,1,Weekday
2024-05-07,Morning Run,1,Weekday
2024-05-07,Meditation,1,Weekday
2024-05-08,Deep Work,1,Weekday
2024-05-08,Morning Run,1,Weekday
2024-05-08,Meditation,0,Weekday
2024-05-09,Deep Work,1,Weekday
2024-05-09,Morning Run,1,Weekday
2024-05-09,Meditation,0,Weekday
2024-05-10,Deep Work,1,Weekday
2024-05-10,Morning Run,1,Weekday
2024-05-10,Meditation,1,Weekday
2024-05-11,Deep Work,1,Weekend
2024-05-11,Morning Run,0,Weekend
2024-05-11,Meditation,0,Weekend
2024-05-12,Deep Work,1,Weekend
2024-05-12,Morning Run,0,Weekend
2024-05-12,Meditation,0,Weekend
2024-05-13,Deep Work,1,Weekday
2024-05-13,Morning Run,0,Weekday
2024-05-13,Meditation,0,Weekday
2024-05-14,Deep Work,1,Weekday
2024-05-14,Morning Run,0,Weekday
2024-05-14,Meditation,1,Weekday
2024-05-15,Deep Work,0,Weekday
2024-05-15,Morning Run,1,Weekday
2024-05-15,Meditation,0,Weekday
2024-05-16,Deep Work,1,Weekday
2024-05-16,Morning Run,1,Weekday
2024-05-16,Meditation,1,Weekday
2024-05-17,Deep Work,1,Weekday
2024-05-17,Morning Run,0,Weekday
2024-05-17,Meditation,0,Weekday
2024-05-18,Deep Work,1,Weekend
2024-05-18,Morning Run,0,Weekend
2024-05-18,Meditation,1,Weekend
2024-05-19,Deep Work,1,Weekend
2024-05-19,Morning Run,1,Weekend
2024-05-19,Meditation,1,Weekend
2024-05-20,Deep Work,1,Weekday
2024-05-20,Morning Run,1,Weekday
2024-05-20,Meditation,0,Weekday
2024-05-21,Deep Work,1,Weekday
2024-05-21,Morning Run,0,Weekday
2024-05-21,Meditation,0,Weekday
2024-05-22,Deep Work,1,Weekday
2024-05-22,Morning Run,0,Weekday
2024-05-22,Meditation,1,Weekday
2024-05-23,Deep Work,1,Weekday
2024-05-23,Morning Run,1,Weekday
2024-05-23,Meditation,0,Weekday
2024-05-24,Deep Work,1,Weekday
2024-05-24,Morning Run,1,Weekday
2024-05-24,Meditation,0,Weekday
2024-05-25,Deep Work,1,Weekend
2024-05-25,Morning Run,0,Weekend
2024-05-25,Meditation,1,Weekend
2024-05-26,Deep Work,0,Weekend
2024-05-26,Morning Run,0,Weekend
2024-05-26,Meditation,0,Weekend
2024-05-27,Deep Work,1,Weekday
2024-05-27,Morning Run,1,Weekday
2024-05-27,Meditation,1,Weekday
2024-05-28,Deep Work,1,Weekday
2024-05-28,Morning Run,1,Weekday
2024-05-28,Meditation,0,Weekday
2024-05-29,Deep Work,1,Weekday
2024-05-29,Morning Run,1,Weekday
2024-05-29,Meditation,0,Weekday
2024-05-30,Deep Work,1,Weekday
2024-05-30,Morning Run,0,Weekday
2024-05-30,Meditation,1,Weekday
2024-05-31,Deep Work,1,Weekday
2024-05-31,Morning Run,1,Weekday
2024-05-31,Meditation,0,Weekday
2024-06-01,Deep Work,0,Weekend
2024-06-01,Morning Run,1,Weekend
2024-06-01,Meditation,0,Weekend
2024-06-02,Deep Work,0,Weekend
2024-06-02,Morning Run,1,Weekend
2024-06-02,Meditation,0,Weekend
2024-06-03,Deep Work,1,Weekday
2024-06-03,Morning Run,1,Weekday
2024-06-03,Meditation,0,Weekday
2024-06-04,Deep Work,1,Weekday
2024-06-04,Morning Run,1,Weekday
2024-06-04,Meditation,1,Weekday
2024-06-05,Deep Work,1,Weekday
2024-06-05,Morning Run,0,Weekday
2024-06-05,Meditation,0,Weekday
2024-06-06,Deep Work,1,Weekday
2024-06-06,Morning Run,1,Weekday
2024-06-06,Meditation,1,Weekday
2024-06-07,Deep Work,1,Weekday
2024-06-07,Morning Run,1,Weekday
2024-06-07,Meditation,1,Weekday
2024-06-08,Deep Work,0,Weekend
2024-06-08,Morning Run,0,Weekend
2024-06-08,Meditation,0,Weekend
2024-06-09,Deep Work,0,Weekend
2024-06-09,Morning Run,0,Weekend
2024-06-09,Meditation,1,Weekend
2024-06-10,Deep Work,1,Weekday
2024-06-10,Morning Run,1,Weekday
2024-06-10,Meditation,1,Weekday
2024-06-11,Deep Work,0,Weekday
2024-06-11,Morning Run,0,Weekday
2024-06-11,Meditation,0,Weekday
2024-06-12,Deep Work,1,Weekday
2024-06-12,Morning Run,1,Weekday
2024-06-12,Meditation,0,Weekday
2024-06-13,Deep Work,0,Weekday
2024-06-13,Morning Run,0,Weekday
2024-06-13,Meditation,1,Weekday
2024-06-14,Deep Work,1,Weekday
2024-06-14,Morning Run,1,Weekday
2024-06-14,Meditation,0,Weekday
2024-06-15,Deep Work,0,Weekend
2024-06-15,Morning Run,0,Weekend
2024-06-15,Meditation,0,Weekend
2024-06-16,Deep Work,0,Weekend
2024-06-16,Morning Run,0,Weekend
2024-06-16,Meditation,1,Weekend
2024-06-17,Deep Work,1,Weekday
2024-06-17,Morning Run,0,Weekday
2024-06-17,Meditation,0,Weekday
2024-06-18,Deep Work,1,Weekday
2024-06-18,Morning Run,1,Weekday
2024-06-18,Meditation,1,Weekday
2024-06-19,Deep Work,0,Weekday
2024-06-19,Morning Run,0,Weekday
2024-06-19,Meditation,0,Weekday
2024-06-20,Deep Work,1,Weekday
2024-06-20,Morning Run,1,Weekday
2024-06-20,Meditation,1,Weekday
2024-06-21,Deep Work,0,Weekday
2024-06-21,Morning Run,1,Weekday
2024-06-21,Meditation,1,Weekday
2024-06-22,Deep Work,1,Weekend
2024-06-22,Morning Run,0,Weekend
2024-06-22,Meditation,0,Weekend
2024-06-23,Deep Work,0,Weekend
2024-06-23,Morning Run,0,Weekend
2024-06-23,Meditation,0,Weekend
2024-06-24,Deep Work,1,Weekday
2024-06-24,Morning Run,0,Weekday
2024-06-24,Meditation,1,Weekday
2024-06-25,Deep Work,0,Weekday
2024-06-25,Morning Run,0,Weekday
2024-06-25,Meditation,1,Weekday
2024-06-26,Deep Work,1,Weekday
2024-06-26,Morning Run,1,Weekday
2024-06-26,Meditation,0,Weekday
2024-06-27,Deep Work,1,Weekday
2024-06-27,Morning Run,1,Weekday
2024-06-27,Meditation,0,Weekday
2024-06-28,Deep Work,1,Weekday
2024-06-28,Morning Run,1,Weekday
2024-06-28,Meditation,0,Weekday
2024-06-29,Deep Work,1,Weekend
2024-06-29,Morning Run,0,Weekend
2024-06-29,Meditation,1,Weekend
2024-06-30,Deep Work,0,Weekend
2024-06-30,Morning Run,0,Weekend
2024-06-30,Meditation,0,Weekend
2024-07-01,Deep Work,1,Weekday
2024-07-01,Morning Run,1,Weekday
2024-07-01,Meditation,1,Weekday
2024-07-02,Deep Work,1,Weekday
2024-07-02,Morning Run,0,Weekday
2024-07-02,Meditation,1,Weekday
2024-07-03,Deep Work,1,Weekday
2024-07-03,Morning Run,0,Weekday
2024-07-03,Meditation,1,Weekday
2024-07-04,Deep Work,1,Weekday
2024-07-04,Morning Run,0,Weekday
2024-07-04,Meditation,1,Weekday
2024-07-05,Deep Work,1,Weekday
2024-07-05,Morning Run,1,Weekday
2024-07-05,Meditation,0,Weekday
2024-07-06,Deep Work,1,Weekend
2024-07-06,Morning Run,0,Weekend
2024-07-06,Meditation,0,Weekend
2024-07-07,Deep Work,1,Weekend
2024-07-07,Morning Run,0,Weekend
2024-07-07,Meditation,0,Weekend
2024-07-08,Deep Work,1,Weekday
2024-07-08,Morning Run,1,Weekday
2024-07-08,Meditation,1,Weekday
2024-07-09,Deep Work,1,Weekday
2024-07-09,Morning Run,0,Weekday
2024-07-09,Meditation,1,Weekday
2024-07-10,Deep Work,1,Weekday
2024-07-10,Morning Run,1,Weekday
2024-07-10,Meditation,1,Weekday
2024-07-11,Deep Work,1,Weekday
2024-07-11,Morning Run,1,Weekday
2024-07-11,Meditation,1,Weekday
2024-07-12,Deep Work,1,Weekday
2024-07-12,Morning Run,1,Weekday
2024-07-12,Meditation,1,Weekday
2024-07-13,Deep Work,0,Weekend
2024-07-13,Morning Run,0,Weekend
2024-07-13,Meditation,0,Weekend
2024-07-14,Deep Work,1,Weekend
2024-07-14,Morning Run,0,Weekend
2024-07-14,Meditation,1,Weekend
2024-07-15,Deep Work,0,Weekday
2024-07-15,Morning Run,1,Weekday
2024-07-15,Meditation,1,Weekday
2024-07-16,Deep Work,1,Weekday
2024-07-16,Morning Run,0,Weekday
2024-07-16,Meditation,1,Weekday
2024-07-17,Deep Work,1,Weekday
2024-07-17,Morning Run,1,Weekday
2024-07-17,Meditation,0,Weekday
2024-07-18,Deep Work,1,Weekday
2024-07-18,Morning Run,0,Weekday
2024-07-18,Meditation,1,Weekday
2024-07-19,Deep Work,1,Weekday
2024-07-19,Morning Run,1,Weekday
2024-07-19,Meditation,1,Weekday
2024-07-20,Deep Work,1,Weekend
2024-07-20,Morning Run,0,Weekend
2024-07-20,Meditation,0,Weekend
2024-07-21,Deep Work,1,Weekend
2024-07-21,Morning Run,0,Weekend
2024-07-21,Meditation,0,Weekend
2024-07-22,Deep Work,1,Weekday
2024-07-22,Morning Run,0,Weekday
2024-07-22,Meditation,1,Weekday
2024-07-23,Deep Work,1,Weekday
2024-07-23,Morning Run,1,Weekday
2024-07-23,Meditation,0,Weekday
2024-07-24,Deep Work,1,Weekday
2024-07-24,Morning Run,1,Weekday
2024-07-24,Meditation,1,Weekday
2024-07-25,Deep Work,1,Weekday
2024-07-25,Morning Run,0,Weekday
2024-07-25,Meditation,1,Weekday
2024-07-26,Deep Work,1,Weekday
2024-07-26,Morning Run,1,Weekday
2024-07-26,Meditation,0,Weekday
2024-07-27,Deep Work,1,Weekend
2024-07-27,Morning Run,1,Weekend
2024-07-27,Meditation,0,Weekend
2024-07-28,Deep Work,1,Weekend
2024-07-28,Morning Run,0,Weekend
2024-07-28,Meditation,1,Weekend
2024-07-29,Deep Work,1,Weekday
2024-07-29,Morning Run,1,Weekday
2024-07-29,Meditation,1,Weekday
2024-07-30,Deep Work,1,Weekday
2024-07-30,Morning Run,0,Weekday
2024-07-30,Meditation,1,Weekday
2024-07-31,Deep Work,0,Weekday
2024-07-31,Morning Run,0,Weekday
2024-07-31,Meditation,0,Weekday
2024-08-01,Deep Work,1,Weekday
2024-08-01,Morning Run,0,Weekday
2024-08-01,Meditation,0,Weekday
2024-08-02,Deep Work,1,Weekday
2024-08-02,Morning Run,1,Weekday
2024-08-02,Meditation,1,Weekday
2024-08-03,Deep Work,0,Weekend
2024-08-03,Morning Run,0,Weekend
2024-08-03,Meditation,0,Weekend
2024-08-04,Deep Work,0,Weekend
2024-08-04,Morning Run,1,Weekend
2024-08-04,Meditation,1,Weekend
2024-08-05,Deep Work,0,Weekday
2024-08-05,Morning Run,1,Weekday
2024-08-05,Meditation,1,Weekday
2024-08-06,Deep Work,1,Weekday
2024-08-06,Morning Run,1,Weekday
2024-08-06,Meditation,0,Weekday
2024-08-07,Deep Work,0,Weekday
2024-08-07,Morning Run,1,Weekday
2024-08-07,Meditation,1,Weekday
2024-08-08,Deep Work,1,Weekday
2024-08-08,Morning Run,1,Weekday
2024-08-08,Meditation,0,Weekday
2024-08-09,Deep Work,0,Weekday
2024-08-09,Morning Run,0,Weekday
2024-08-09,Meditation,0,Weekday
2024-08-10,Deep Work,0,Weekend
2024-08-10,Morning Run,1,Weekend
2024-08-10,Meditation,0,Weekend
2024-08-11,Deep Work,1,Weekend
2024-08-11,Morning Run,1,Weekend
2024-08-11,Meditation,0,Weekend
2024-08-12,Deep Work,1,Weekday
2024-08-12,Morning Run,1,Weekday
2024-08-12,Meditation,1,Weekday
2024-08-13,Deep Work,1,Weekday
2024-08-13,Morning Run,0,Weekday
2024-08-13,Meditation,1,Weekday
2024-08-14,Deep Work,1,Weekday
2024-08-14,Morning Run,0,Weekday
2024-08-14,Meditation,0,Weekday
2024-08-15,Deep Work,1,Weekday
2024-08-15,Morning Run,0,Weekday
2024-08-15,Meditation,1,Weekday
2024-08-16,Deep Work,1,Weekday
2024-08-16,Morning Run,1,Weekday
2024-08-16,Meditation,1,Weekday
2024-08-17,Deep Work,1,Weekend
2024-08-17,Morning Run,0,Weekend
2024-08-17,Meditation,1,Weekend
2024-08-18,Deep Work,1,Weekend
2024-08-18,Morning Run,1,Weekend
2024-08-18,Meditation,1,Weekend
2024-08-19,Deep Work,0,Weekday
2024-08-19,Morning Run,1,Weekday
2024-08-19,Meditation,1,Weekday
2024-08-20,Deep Work,1,Weekday
2024-08-20,Morning Run,0,Weekday
2024-08-20,Meditation,0,Weekday
2024-08-21,Deep Work,1,Weekday
2024-08-21,Morning Run,1,Weekday
2024-08-21,Meditation,1,Weekday
2024-08-22,Deep Work,1,Weekday
2024-08-22,Morning Run,1,Weekday
2024-08-22,Meditation,1,Weekday
2024-08-23,Deep Work,1,Weekday
2024-08-23,Morning Run,1,Weekday
2024-08-23,Meditation,0,Weekday
2024-08-24,Deep Work,0,Weekend
2024-08-24,Morning Run,1,Weekend
2024-08-24,Meditation,0,Weekend
2024-08-25,Deep Work,0,Weekend
2024-08-25,Morning Run,1,Weekend
2024-08-25,Meditation,1,Weekend
2024-08-26,Deep Work,1,Weekday
2024-08-26,Morning Run,1,Weekday
2024-08-26,Meditation,0,Weekday
2024-08-27,Deep Work,1,Weekday
2024-08-27,Morning Run,0,Weekday
2024-08-27,Meditation,0,Weekday
2024-08-28,Deep Work,1,Weekday
2024-08-28,Morning Run,0,Weekday
2024-08-28,Meditation,0,Weekday
2024-08-29,Deep Work,0,Weekday
2024-08-29,Morning Run,0,Weekday
2024-08-29,Meditation,1,Weekday
2024-08-30,Deep Work,1,Weekday
2024-08-30,Morning Run,1,Weekday
2024-08-30,Meditation,0,Weekday
2024-08-31,Deep Work,1,Weekend
2024-08-31,Morning Run,0,Weekend
2024-08-31,Meditation,0,Weekend
2024-09-01,Deep Work,1,Weekend
2024-09-01,Morning Run,0,Weekend
2024-09-01,Meditation,0,Weekend
2024-09-02,Deep Work,1,Weekday
2024-09-02,Morning Run,1,Weekday
2024-09-02,Meditation,0,Weekday
2024-09-03,Deep Work,1,Weekday
2024-09-03,Morning Run,0,Weekday
2024-09-03,Meditation,0,Weekday
2024-09-04,Deep Work,1,Weekday
2024-09-04,Morning Run,1,Weekday
2024-09-04,Meditation,1,Weekday
2024-09-05,Deep Work,1,Weekday
2024-09-05,Morning Run,1,Weekday
2024-09-05,Meditation,0,Weekday
2024-09-06,Deep Work,1,Weekday
2024-09-06,Morning Run,1,Weekday
2024-09-06,Meditation,1,Weekday
2024-09-07,Deep Work,1,Weekend
2024-09-07,Morning Run,1,Weekend
2024-09-07,Meditation,1,Weekend
2024-09-08,Deep Work,0,Weekend
2024-09-08,Morning Run,1,Weekend
2024-09-08,Meditation,0,Weekend
2024-09-09,Deep Work,1,Weekday
2024-09-09,Morning Run,1,Weekday
2024-09-09,Meditation,1,Weekday
2024-09-10,Deep Work,1,Weekday
2024-09-10,Morning Run,1,Weekday
2024-09-10,Meditation,1,Weekday
2024-09-11,Deep Work,1,Weekday
2024-09-11,Morning Run,1,Weekday
2024-09-11,Meditation,0,Weekday
2024-09-12,Deep Work,1,Weekday
2024-09-12,Morning Run,0,Weekday
2024-09-12,Meditation,0,Weekday
2024-09-13,Deep Work,1,Weekday
2024-09-13,Morning Run,1,Weekday
2024-09-13,Meditation,1,Weekday
2024-09-14,Deep Work,0,Weekend
2024-09-14,Morning Run,1,Weekend
2024-09-14,Meditation,1,Weekend
2024-09-15,Deep Work,1,Weekend
2024-09-15,Morning Run,1,Weekend
2024-09-15,Meditation,0,Weekend
2024-09-16,Deep Work,0,Weekday
2024-09-16,Morning Run,0,Weekday
2024-09-16,Meditation,0,Weekday
2024-09-17,Deep Work,1,Weekday
2024-09-17,Morning Run,1,Weekday
2024-09-17,Meditation,1,Weekday
2024-09-18,Deep Work,1,Weekday
2024-09-18,Morning Run,1,Weekday
2024-09-18,Meditation,1,Weekday
2024-09-19,Deep Work,1,Weekday
2024-09-19,Morning Run,0,Weekday
2024-09-19,Meditation,0,Weekday
2024-09-20,Deep Work,0,Weekday
2024-09-20,Morning Run,1,Weekday
2024-09-20,Meditation,0,Weekday
2024-09-21,Deep Work,0,Weekend
2024-09-21,Morning Run,1,Weekend
2024-09-21,Meditation,0,Weekend
2024-09-22,Deep Work,0,Weekend
2024-09-22,Morning Run,1,Weekend
2024-09-22,Meditation,1,Weekend
2024-09-23,Deep Work,1,Weekday
2024-09-23,Morning Run,1,Weekday
2024-09-23,Meditation,1,Weekday
2024-09-24,Deep Work,1,Weekday
2024-09-24,Morning Run,1,Weekday
2024-09-24,Meditation,0,Weekday
2024-09-25,Deep Work,0,Weekday
2024-09-25,Morning Run,1,Weekday
2024-09-25,Meditation,1,Weekday
2024-09-26,Deep Work,1,Weekday
2024-09-26,Morning Run,1,Weekday
2024-09-26,Meditation,0,Weekday
2024-09-27,Deep Work,1,Weekday
2024-09-27,Morning Run,1,Weekday
2024-09-27,Meditation,1,Weekday
2024-09-28,Deep Work,1,Weekend
2024-09-28,Morning Run,1,Weekend
2024-09-28,Meditation,0,Weekend
2024-09-29,Deep Work,0,Weekend
2024-09-29,Morning Run,1,Weekend
2024-09-29,Meditation,0,Weekend
2024-09-30,Deep Work,0,Weekday
2024-09-30,Morning Run,1,Weekday
2024-09-30,Meditation,0,Weekday
2024-10-01,Deep Work,0,Weekday
2024-10-01,Morning Run,0,Weekday
2024-10-01,Meditation,0,Weekday
2024-10-02,Deep Work,1,Weekday
2024-10-02,Morning Run,0,Weekday
2024-10-02,Meditation,1,Weekday
2024-10-03,Deep Work,1,Weekday
2024-10-03,Morning Run,0,Weekday
2024-10-03,Meditation,0,Weekday
2024-10-04,Deep Work,1,Weekday
2024-10-04,Morning Run,1,Weekday
